10001128,0,['problem', 'sentenc', 'product', 'opinion', 'effect', 'system', 'discoveri', 'techniqu', 'commerci', 'forum']
3918474,0,['featur', 'cascad', 'linear', 'approach', 'comparison', 'cad', 'support', 'detect', 'vector', 'perform']
3920459,0.2,['dissimilar', 'cluster', 'ontolog', 'relationship', 'hierarchi', 'relat', 'matric', 'set', 'subset', 'data']
3921987,0.1,['featur', 'classif', 'svm', 'suffix', 'text', 'charact', 'english', 'machin', 'substr', 'word']
3929140,0.2,['function', 'data', 'applic', 'kernel', 'relationship', 'distanc', 'method', 'inform', 'process', 'trick']
3950072,0,['pattern', 'softwar', 'trace', 'studi', 'program', 'mine', 'specif', 'strategi', 'iter', 'prune']
3951829,0.2,['data', 'correl', 'such', 'structur', 'interest', 'techniqu', 'fast', 'mani', 'sensor', 'random']
3961369,0.1,['anonym', 'method', 'attribut', 'recod', 'utility-bas', 'data', 'discern', 'framework', 'accuraci', 'util']
4002392,0,['approach', 'tree', 'problem', 'step', 'observ', 'use', 'algorithm', 'structur', 'associ', 'signific']
4016160,0.2,['model', 'algorithm', 'perform', 'graphic', 'data', 'method', 'causal', 'lasso', 'corpor', 'indic']
4031511,0.1,['constraint', 'tree', 'decis', 'lattic', 'itemset', 'algorithm', 'result', 'overfit', 'search', 'learner']
4051385,0.1,['spearman', 'tau', 'measur', 'footrul', 'attribut', 'support', 'pattern', 'numer', 'kendal', 'real-lif']
4056131,0,['detect', 'comput', 'small', 'duplicate-docu', 'increas', 'recal', 'constraint', 'improv', 'techniqu', 'method']
4100505,0.3,['communiti', 'blogospher', 'blog', 'optim', 'problem', 'subgraph', 'factor', 'time', 'thread', 'framework']
4186146,0.3,['databas', 'mine', 'structur', 'graph', 'algorithm', 'gspan', 'new', 'jacenc', 'index', 'ndex']
4249633,0.2,['dea', 'analysi', 'model', 'method', 'hull', 'combin', 'roc', 'classifi', 'convex', 'envelop']
4270261,0,['databas', 'drosophila', 'literatur', 'embryo', 'framework', 'evalu', 'state-of-the-art', 'problem', 'multimod', 'complex']
4306370,0,['individu', 'employ', 'tribe', 'associ', 'secur', 'risk', 'nation', 'respect', 'dealer', 'algorithm']
4324571,0.2,['function', 'interpret', 'behavior', 'model', 'import', 'high-dimension', 'predictor', 'algorithm', 'indic', 'anova']
4398213,0,['random', 'result', 'dataset', 'data', 'approach', 'margin', 'markov', 'chain', 'set', 'mine']
4413738,0.1,['network', 'graph', 'nsi', 'varieti', 'annot', 'node', 'complex', 'central', 'such', 'structur']
4422616,0,['pattern', 'techniqu', 'algorithm', 'unsupervis', 'hedg', 'rank', 'paper', 'data', 'applic', 'result']
4453627,0.1,['hierarchi', 'resolut', 'rate', 'term', 'event', 'tree-structur', 'webpag', 'sampl', 'stage', 'node']
4469535,0,['techniqu', 'massachusett', 'branch', 'secur', 'dataset', 'data', 'offic', 'amherst', 'individu', 'histori']
4504437,0.1,['document', 'graph', 'file', 'algorithm', 'collect', 'repositori', 'content', 'scalabl', 'process', 'byte']
4511305,0,['model', 'session', 'recommend', 'prefetch', 'user', 'page', 'cluster', 'system', 'cach', 'click-stream']
4604920,0.1,['cube', 'problem', 'quotient', 'aggreg', 'algorithm', 'tupl', 'data', 'storag', 'perform', 'equival']
4609403,0,['subset', 'data', 'entropi', 'perform', 'method', 'synthet', 'itemset', 'low-entropi', 'tree', 'structur']
4677655,0.1,['data', 'valu', 'method', 'domain', 'such', 'distribut', 'clean', 'knowledg', 'heurist', 'hypothesi']
4685648,0.2,['movi', 'search', 'yahoo', 'method', 'rank', 'qualiti', 'imdb', 'test', 'algorithm', 'director']
4697801,0.1,['multi-dimension', 'data', 'test', 'chang', 'statist', 'distribut', 'method', 'result', 'hypothesi', 'densiti']
4697802,0.1,['algorithm', 'discrep', 'linear', 'space', 'method', 'problem', 'approxim', 'data', 'maxim', 'stream']
4700797,0,['algorithm', 'accuraci', 'distanc', 'sampl', 'expens', 'effect', 'distance-bas', 'guarante', 'liabil', 'comparison']
4711482,0,['ida', 'interdepend', 'attribut', 'applic', 'data', 'credit', 'graph', 'card', 'test', 'architectur']
4713024,0.1,['outlier', 'cluster', 'test', 'confid', 'transduct', 'method', 'avail', 'robust', 'data', 'inform']
4721679,0,['cluster', 'data', 'algorithm', 'grid', 'time', 'techniqu', 'outlier', 'qualiti', 'densiti', 'effici']
4738341,0,['issu', 'method', 'support', 'new', 'set', 'call', 'data', 'face', 'methodolog', 'categori']
4738342,0.3,['class', 'cost', 'method', 'test', 'drift', 'paper', 'quantif', 'classif', 'individu', 'classifi']
4739043,0,['group', 'model', 'algorithm', 'ci', 'surviv', 'patient', 'recurr', 'function', 'machin', 'data']
4740231,0,['system', 'perform', 'tool', 'job', 'schedul', 'backup', 'opportunist', 'accuraci', 'data', 'virus']
4766160,0.1,['problem', 'mcsc', 'minimum', 'set', 'cag', 'rule', 'constraint', 'popular', 'instanc', 'graph']
4774319,0,['par-csp', 'processor', 'parallel', 'input', 'pattern', 'imbal', 'load', 'cluster', 'divide-and-conqu', 'linux']
4794787,0.1,['process', 'discoveri', 'user', 'knowledg', 'data', 'visual', 'algorithm', 'paramet', 'step', 'relationship']
4818705,0.3,['discret', 'symbol', 'hidden', 'markov', 'method', 'persist', 'model', 'seri', 'time', 'simpl']
4882089,0.1,['episod', 'algorithm', 'complex', 'frequent', 'discoveri', 'frequenc', 'time', 'non-overlap', 'spaceand', 'sequenc']
4886672,0.1,['system', 'machin', 'grid', 'data', 'algorithm', 'scalabl', 'detect', 'overhead', 'misconfigur', 'analysi']
4916705,0.1,['cluster', 'algorithm', 'framework', 'constraint', 'data', 'singlelink', 'iter', 'studi', 'hand', 'side']
4978533,0.1,['lungcad', 'trial', 'system', 'cad', 'nodul', 'approv', 'fda', 'clinic', 'studi', 'accuraci']
4980157,0,['syslog', 'mixtur', 'methodolog', 'dynam', 'pattern', 'behavior', 'failur', 'network', 'score', 'correl']
5005014,0.1,['drug', 'report', 'environ', 'pharmacovigil', 'safeti', 'associ', 'shrinker', 'dumouchel', 'algorithm', 'poisson']
5014927,0,['kernel', 'problem', 'binary-class', 'qcqp', 'program', 'multi-class', 'set', 'benchmarkdata', 'efficaci', 'case']
5023118,0,['inform', 'web', 'truthfind', 'site', 'search', 'verac', 'true', 'problem', 'trustworthi', 'truth']
5070260,0.1,['complex', 'synopsi', 'approach', 'space', 'practic', 'time', 'determinist', 'error', 'histogram', 'summar']
5097759,0,['canonic', 'represent', 'databas', 'cost', 'record', 'data', 'form', 'differ', 'confer', 'abbrevi']
5133167,0.3,['controversi', 'deviat', 'evalu', 'data', 'model', 'depend', 'bias', 'object', 'reinforc', 'review']
5143105,0.2,['data', 'cluster', 'naml', 'em', 'low-dimension', 'framework', 'space', 'kernel', 'procedur', 'algorithm']
5169771,0.1,['motif', 'algorithm', 'uniform', 'time', 'discoveri', 'number', 'domain', 'captur', 'previous', 'robot']
5228328,0,['imag', 'reimburs', 'languag', 'expens', 'entiti', 'ocr', 'techniqu', 'unconstrain', 'layout', 'text']
5329968,0.1,['dataset', 'nested', 'column', 'row', 'algorithm', 'ecolog', 'concept', 'properti', 'other', 'partit']
5446340,0.2,['data', 'concept', 'drift', 'model', 'algorithm', 'expert', 'method', 'stream', 'techniqu', 'major']
6158185,0.1,['state', 'rule', 'progress', 'confid', 'strategi', 'result', 'experi', 'object', 'algorithm', 'enorm']
6259100,0,['itemset', 'mrf', 'approach', 'pattern', 'occurr', 'variabl', 'model', 'random', 'frequent', 'dataset']
6383098,0,['spacecraft', 'data', 'on-board', 'mar', 'effort', 'water', 'svm', 'algorithm', 'confirm', 'scienc']
7101956,0,['approach', 'shrinkag', 'paramet', 'valu', 'model', 'recommend', 'matrix', 'netflix', 'sampl', 'cinematch']
7176671,0.1,['wikipedia', 'techniqu', 'infobox', 'experi', 'design', 'web', 'recal', 'variat', 'articl', 'result']
7833205,0,['infer', 'experi', 'topic', 'model', 'techniqu', 'enron', 'corpus', 'algorithm', 'confid', 'hiv']
9050379,0,['qed', 'experiment', 'knowledg', 'system', 'publish', 'causal', 'unit', 'movi', 'design', 'research']
9060690,0,['anomali', 'data', 'ship', 'pattern', 'contain', 'subset', 'hospit', 'network', 'test', 'anomal']
9101741,0,['exampl', 'experi', 'set', 'domain', 'method', 'databas', 'classifi', 'problem', 'posit', 'incomplet']
9102538,0.1,['method', 'train', 'exampl', 'plane', 'such', 'multi-class', 'dual', 'bundl', 'gradient', 'exponenti']
9109385,0.1,['transact', 'data', 'anonym', 'privaci', 'research', 'satisfactori', 'paper', 'date', 'implic', 'dimension']
9111641,0,['function', 'label', 'classif', 'out-of-domain', 'algorithm', 'domain', 'data', 'in-domain', 'method', 'structur']
9125701,0,['network', 'paper', 'public', 'search', 'system', 'approach', 'model', 'architectur', 'academ', 'evalu']
9133885,0.1,['relat', 'paramet', 'model', 'error', 'factor', 'bregman', 'entiti', 'matric', 'algorithm', 'matrix']
9135998,0.1,['titl', 'url', 'link-titl', 'succinct', 'framework', 'result', 'sitemap', 'method', 'non-trivi', 'experi']
9142727,0.1,['similar', 'behavior', 'social', 'individu', 'activ', 'influenc', 'select', 'interact', 'model', 'aggreg']
9151050,0.2,['stream', 'tree', 'mine', 'close', 'lattic', 'algorithm', 'window', 'theori', 'first', 'knowledg']
9161791,0.2,['algorithm', 'problem', 'hyperrectangl', 'approxim', 'transact', 'databas', 'effici', 'strategi', 'dataset', 'process']
9167777,0.1,['approach', 'itemset', 'restor', 'accuraci', 'term', 'error', 'summar', 'tree-regress', 'frequenc', 'altern']
9194903,0,['train', 'dataset', 'expectation-maxim', 'gibb', 'sampl', 'strategi', 'ccf', 'inform', 'orkut', 'collabor']
9248967,0,['algorithm', 'cssp', 'matrix', 'unsupervis', 'inform', 'subspac', 'featur', 'data', 'top', 'analysi']
9251891,0,['data', 'privacy-preserv', 'lung', 'result', 'non-small-cel', 'surviv', 'cancer', 'cox', 'model', 'patient']
9261711,0.1,['graph', 'mine', 'method', 'pls', 'weight', 'effici', 'pattern', 'calcul', 'matrix', 'algorithm']
9274894,0,['label', 'data', 'label-quality\\/cost', 'regim', 'repertoir', 'qualiti', 'certain', 'benefit', 'miner', 'strategi']
9284044,0,['model', 'user', 'method', 'recommend', 'product', 'neighborhood', 'data', 'netflix', 'result', 'metric']
9309392,0,['approach', 'classif', 'network', 'real-world', 'phase', 'curv', 'auc', 'roc', 'learn', 'node']
9315193,0,['graph', 'competitor', 'cmd', 'time', 'non-redund', 'colibri-d', 'basi', 'magnitud', 'method', 'space']
9336615,0,['multi-top', 'categor', 'problem', 'label', 'formul', 'framework', 'eleven', 'task', 'algorithm', 'result']
9389455,0.1,['page', 'advertis', 'pornographi', 'content', 'violenc', 'opinion', 'war', 'sub-docu', 'result', 'mine']
9403280,0,['artist', 'potenti', 'network', 'queri', 'algorithm', 'music', 'nation', 'breakthrough', 'fan', 'delta']
9412373,0.2,['queri', 'problem', 'engin', 'search', 'effect', 'cluster', 'scale', 'variant', 'cover', 'set']
9419452,0.1,['label', 'partial', 'learn', 'classif', 'data', 'perform', 'loss', 'hing', 'problem', 'effici']
9421192,0.1,['templat', 'wrapper', 'page', 'approach', 'common', 'url', 'differ', 'similar', 'comparison', 'shop']
9463669,0.2,['privaci', 'class', 'anonym', 'inform', 'properti', 'attack', 'knowledg', 'data', 'composit', 'design']
9479071,0,['instanc', 'erm', 'learn', 'data', 'graph', 'comput', 'candid', 'label', 'network', 'approach']
9485675,0.1,['transfer', 'weight', 'model', 'classif', 'differ', 'exampl', 'structur', 'domain', 'accuraci', 'framework']
9521135,0,['cluster', 'algorithm', 'accuraci', 'data', 'sever', 'local', 'footprint', 'rasp', 'framework', 'memori']
9605734,0.1,['advertis', 'ad', 'keyword', 'land', 'bounc', 'user', 'rate', 'addit', 'featur', 'search']
9606991,0.2,['document', 'topic', 'visual', 'latent', 'model', 'space', 'em', 'algorithm', 'such', 'multi-dimension']
9611024,0,['criteria', 'criterion', 'rank', 'letor', 'trec', 'individu', 'learn', 'queri', 'wisdom', 'max-margin']
9617212,0.1,['sampl', 'lda', 'speedup', 'collect', 'corpora', 'month', 'gibb', 'time', 'pubm', 'cpu']
9618001,0,['url', 'site', 'featur', 'thousand', 'malici', 'ten', 'cornerston', 'classifi', 'accuraci', 'method']
9621454,0.1,['system', 'figur', 'knowledg', 'challeng', 'inform', 'elsevi', 'biolog', 'slif', 'grand', 'retriev']
9624095,0.1,['queri', 'aspect', 'reformul', 'term', 'log', 'search', 'gain', 'algorithm', 'accuraci', 'broad']
9632155,0.1,['bbm', 'data', 'model', 'set', 'distinct', 'relev', 'petabyt', 'mapreduc', 'cluster', 'bayesian']
9640142,0,['snare', 'scalable-linear', 'default', 'fraud', 'domain', 'paramet', 'number', 'algorithm', 'general', 'knowledg']
9647883,0.2,['wisdom', 'cluster', 'subspac', 'search', 'object-level', 'user', 'robust', 'data', 'challeng', 'effici']
9662316,0,['network', 'connect', 'data', 'learn', 'model', 'affili', 'social', 'content', 'site', 'actor']
9663908,0,['optim', 'step', 'converg', 'size', 'lipschitz', 'algorithm', 'gradient', 'lassplor', 'method', 'search']
9678724,0.1,['cut-and-stitch', 'model', 'hidden', 'structur', 'linear', 'parallel', 'algorithm', 'filter', 'kalman', 'switch']
9683909,0.1,['pattern', 'frequent', 'dataset', 'exampl', 'support', 'algorithm', 'discrimin', 'problem', 'approach', 'memori']
9690351,0.1,['network', 'osn', 'user', 'distribut', 'properti', 'social', 'question', 'knowledge-shar', 'exponenti', 'factor']
9692779,0,['entiti', 'local', 'spot', 'approach', 'web', 'coher', 'experi', 'manually-annot', 'recently-propos', 'compat']
9696778,0,['messag', 'import', 'user', 'email', 'represent', 'featur', 'receiv', 'person', 'social', 'sender']
9701993,0.1,['visual', 'bibliometr', 'network', 'graph', 'tool', 'node', 'interact', 'toolkit', 'knowledg', 'render']
9727373,0,['probabilist', 'approach', 'transact', 'techniqu', 'magnitud', 'probabl', 'straight-forward', 'databas', 'consider', 'problem']
9729483,0.2,['network', 'cluster', 'algorithm', 'object', 'heterogen', 'inform', 'netclus', 'baselin', 'topic', 'dblp']
9757313,0.3,['compress', 'network', 'graph', 'properti', 'structur', 'reciproc', 'social', 'vigna', 'web', 'boldi']
9759716,0.1,['behavior', 'user', 'result', 'search', 'browser', 'site', 'pareto', 'engin', 'experi', 'billion']
9942032,0.1,['influenc', 'algorithm', 'heurist', 'node', 'degre', 'result', 'greedi', 'spread', 'thousand', 'time']
9942600,0,['relationship', 'entiti', 'corpora', 'model', 'network', 'such', 'corpor', 'wikipedia', 'gene', 'text']
9942601,0.2,['influenc', 'correl', 'test', 'social', 'action', 'problem', 'flickr', 'behavior', 'model', 'general']
9944671,0.1,['brand', 'network', 'audienc', 'advertis', 'social', 'social-network', 'data', 'page', 'privacy-friend', 'browser']
9953918,0.1,['model', 'parallel', 'data', 'large-scal', 'algorithm', 'user', 'learn', 'number', 'cach', 'bt']
9962233,0.2,['algorithm', 'blog', 'coverag', 'user', 'blogospher', 'person', 'post', 'site', 'buzz', 'inform']
9965882,0,['test', 'estim', 'perform', 'stream', 'factor', 'algorithm', 'environ', 'window', 'prequenti', 'comparison']
9972873,0.1,['time', 'shapelet', 'algorithm', 'primit', 'seri', 'neighbor', 'classif', 'new', 'data', 'sens']
9997445,0,['problem', 'individu', 'framework', 'team', 'dataset', 'practic', 'dblp', 'network', 'task', 'variant']
,0.0854330709,,,,,,,,,,
